;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:14/11/2020 at 15:04:48
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:-5.000mW            
;Max:2.618W              
;Average:2.472W              
;Std.Dev.:44.25mW             
;Overrange:0                   

;Channel B:Statistics
;Min:-2.000mW            
;Max:2.793W              
;Average:2.689W              
;Std.Dev.:40.39mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 14/11/2020 at 15:04:48.636000
  Timestamp   	  Channel A  	  Channel B  	
    120600.035	             	  2.677e+000 	
    120600.037	  2.414e+000 	             	
    120606.033	             	  2.672e+000 	
    120606.038	  2.428e+000 	             	
    120612.032	             	  2.674e+000 	
    120612.034	  2.429e+000 	             	
    120618.031	             	  2.674e+000 	
    120618.032	  2.430e+000 	             	
    120624.030	             	  2.674e+000 	
    120624.031	  2.433e+000 	             	
    120630.028	             	  2.679e+000 	
    120630.030	  2.434e+000 	             	
    120636.027	             	  2.672e+000 	
    120636.032	  2.423e+000 	             	
    120642.026	             	  2.676e+000 	
    120642.028	  2.430e+000 	             	
    120648.025	             	  2.675e+000 	
    120648.026	  2.435e+000 	             	
    120654.024	             	  2.677e+000 	
    120654.025	  2.422e+000 	             	
    120660.022	             	  2.672e+000 	
    120660.024	  2.439e+000 	             	
    120666.021	             	  2.666e+000 	
    120666.027	  2.429e+000 	             	
    120672.021	  2.425e+000 	             	
    120672.087	             	  2.677e+000 	
    120678.020	  2.428e+000 	             	
    120678.085	             	  2.676e+000 	
    120684.018	  2.437e+000 	             	
    120684.084	             	  2.674e+000 	
    120690.016	  2.423e+000 	             	
    120690.083	             	  2.677e+000 	
    120696.021	  2.428e+000 	             	
    120696.082	             	  2.668e+000 	
    120702.014	  2.429e+000 	             	
    120702.080	             	  2.669e+000 	
    120708.012	  2.432e+000 	             	
    120708.079	             	  2.674e+000 	
    120714.011	  2.421e+000 	             	
    120714.078	             	  2.672e+000 	
    120720.010	  2.431e+000 	             	
    120720.077	             	  2.676e+000 	
    120726.014	  2.436e+000 	             	
    120726.076	             	  2.674e+000 	
    120732.007	  2.429e+000 	             	
    120732.074	             	  2.674e+000 	
    120738.006	  2.432e+000 	             	
    120738.073	             	  2.676e+000 	
    120744.005	  2.431e+000 	             	
    120744.072	             	  2.676e+000 	
    120750.010	  2.428e+000 	             	
    120750.071	             	  2.674e+000 	
    120756.011	  2.423e+000 	             	
    120756.069	             	  2.674e+000 	
    120762.004	  2.426e+000 	             	
    120762.068	             	  2.672e+000 	
    120768.004	  2.430e+000 	             	
    120768.067	             	  2.673e+000 	
    120774.003	  2.430e+000 	             	
    120774.066	             	  2.673e+000 	
    120780.003	  2.422e+000 	             	
    120780.065	             	  2.676e+000 	
    120786.001	  2.427e+000 	             	
    120786.063	             	  2.674e+000 	
    120792.060	  2.420e+000 	             	
    120792.062	             	  2.676e+000 	
    120798.059	  2.421e+000 	             	
    120798.061	             	  2.670e+000 	
    120804.058	  2.434e+000 	             	
    120804.060	             	  2.673e+000 	
    120810.058	             	  2.678e+000 	
    120810.059	  2.414e+000 	             	
    120816.055	  2.428e+000 	             	
    120816.057	             	  2.674e+000 	
    120822.054	  2.420e+000 	             	
    120822.056	             	  2.678e+000 	
    120828.052	  2.428e+000 	             	
    120828.055	             	  2.671e+000 	
    120834.051	  2.430e+000 	             	
    120834.054	             	  2.676e+000 	
    120840.052	             	  2.673e+000 	
    120840.053	  2.417e+000 	             	
    120846.049	  2.419e+000 	             	
    120846.051	             	  2.677e+000 	
    120852.047	  2.424e+000 	             	
    120852.050	             	  2.671e+000 	
    120858.046	  2.429e+000 	             	
    120858.049	             	  2.674e+000 	
    120864.045	  2.421e+000 	             	
    120864.047	             	  2.671e+000 	
    120870.046	             	  2.677e+000 	
    120870.048	  2.418e+000 	             	
    120876.042	  2.435e+000 	             	
    120876.045	             	  2.677e+000 	
    120882.040	  2.425e+000 	             	
    120882.044	             	  2.675e+000 	
    120888.039	  2.431e+000 	             	
    120888.043	             	  2.668e+000 	
    120894.038	  2.422e+000 	             	
    120894.041	             	  2.673e+000 	
    120900.040	             	  2.671e+000 	
    120900.042	  2.427e+000 	             	
    120906.035	  2.425e+000 	             	
    120906.039	             	  2.671e+000 	
    120912.034	  2.436e+000 	             	
    120912.038	             	  2.675e+000 	
    120918.033	  2.423e+000 	             	
    120918.036	             	  2.677e+000 	
    120924.031	  2.433e+000 	             	
    120924.035	             	  2.677e+000 	
    120930.034	             	  2.672e+000 	
    120930.036	  2.428e+000 	             	
    120936.029	  2.425e+000 	             	
    120936.033	             	  2.671e+000 	
    120942.028	  2.428e+000 	             	
    120942.032	             	  2.672e+000 	
    120948.026	  2.423e+000 	             	
    120948.030	             	  2.676e+000 	
    120954.026	  2.424e+000 	             	
    120954.029	             	  2.676e+000 	
    120960.028	             	  2.672e+000 	
    120960.030	  2.431e+000 	             	
    120966.022	  2.427e+000 	             	
    120966.027	             	  2.671e+000 	
    120972.021	  2.433e+000 	             	
    120972.025	             	  2.675e+000 	
    120978.020	  2.433e+000 	             	
    120978.024	             	  2.679e+000 	
    120984.021	  2.430e+000 	             	
    120984.023	             	  2.673e+000 	
    120990.016	  2.420e+000 	             	
    120990.022	             	  2.674e+000 	
    120996.015	  2.428e+000 	             	
    120996.087	             	  2.677e+000 	
    121002.014	  2.419e+000 	             	
    121002.086	             	  2.676e+000 	
    121008.012	  2.428e+000 	             	
    121008.085	             	  2.671e+000 	
    121014.014	  2.432e+000 	             	
    121014.084	             	  2.672e+000 	
    121020.010	  2.434e+000 	             	
    121020.082	             	  2.675e+000 	
    121026.008	  2.428e+000 	             	
    121026.081	             	  2.666e+000 	
    121032.007	  2.416e+000 	             	
    121032.080	             	  2.675e+000 	
    121038.006	  2.437e+000 	             	
    121038.079	             	  2.675e+000 	
    121044.008	  2.423e+000 	             	
    121044.077	             	  2.673e+000 	
    121050.004	  2.419e+000 	             	
    121050.076	             	  2.677e+000 	
    121056.002	  2.433e+000 	             	
    121056.075	             	  2.679e+000 	
    121062.001	  2.435e+000 	             	
    121062.074	             	  2.675e+000 	
    121068.066	  2.436e+000 	             	
    121068.073	             	  2.672e+000 	
    121074.003	  2.428e+000 	             	
    121074.071	             	  2.677e+000 	
    121080.064	  2.429e+000 	             	
    121080.070	             	  2.676e+000 	
    121086.062	  2.435e+000 	             	
    121086.069	             	  2.676e+000 	
    121092.061	  2.427e+000 	             	
    121092.068	             	  2.672e+000 	
    121098.060	  2.429e+000 	             	
    121098.066	             	  2.678e+000 	
    121104.064	  2.434e+000 	             	
    121104.065	             	  2.678e+000 	
    121110.057	  2.435e+000 	             	
    121110.064	             	  2.677e+000 	
    121116.056	  2.426e+000 	             	
    121116.063	             	  2.678e+000 	
    121122.055	  2.429e+000 	             	
    121122.062	             	  2.677e+000 	
    121128.052	  2.427e+000 	             	
    121128.060	             	  2.681e+000 	
    121134.057	  2.427e+000 	             	
    121134.059	             	  2.673e+000 	
    121140.050	  2.427e+000 	             	
    121140.058	             	  2.674e+000 	
    121146.048	  2.434e+000 	             	
    121146.057	             	  2.674e+000 	
    121152.047	  2.418e+000 	             	
    121152.055	             	  2.677e+000 	
    121158.047	  2.427e+000 	             	
    121158.054	             	  2.677e+000 	
    121164.050	  2.434e+000 	             	
    121164.053	             	  2.678e+000 	
    121170.043	  2.426e+000 	             	
    121170.052	             	  2.676e+000 	
    121176.042	  2.427e+000 	             	
    121176.051	             	  2.675e+000 	
    121182.041	  2.433e+000 	             	
    121182.049	             	  2.672e+000 	
    121188.041	  2.427e+000 	             	
    121188.048	             	  2.678e+000 	
    121194.038	  2.438e+000 	             	
    121194.047	             	  2.680e+000 	
    121200.037	  2.429e+000 	             	
    121200.046	             	  2.676e+000 	
    121206.035	  2.428e+000 	             	
    121206.044	             	  2.676e+000 	
    121212.034	  2.426e+000 	             	
    121212.043	             	  2.673e+000 	
    121218.036	  2.425e+000 	             	
    121218.042	             	  2.672e+000 	
    121224.031	  2.425e+000 	             	
    121224.041	             	  2.681e+000 	
    121230.030	  2.428e+000 	             	
    121230.039	             	  2.676e+000 	
    121236.029	  2.428e+000 	             	
    121236.038	             	  2.667e+000 	
    121242.028	  2.423e+000 	             	
    121242.037	             	  2.676e+000 	
    121248.031	  2.421e+000 	             	
    121248.036	             	  2.671e+000 	
    121254.025	  2.423e+000 	             	
    121254.035	             	  2.681e+000 	
    121260.024	  2.426e+000 	             	
    121260.033	             	  2.679e+000 	
    121266.023	  2.421e+000 	             	
    121266.032	             	  2.679e+000 	
    121272.021	  2.428e+000 	             	
    121272.031	             	  2.677e+000 	
    121278.024	  2.430e+000 	             	
    121278.030	             	  2.675e+000 	
    121284.018	  2.430e+000 	             	
    121284.028	             	  2.675e+000 	
    121290.016	  2.429e+000 	             	
    121290.027	             	  2.671e+000 	
    121296.015	  2.425e+000 	             	
    121296.026	             	  2.671e+000 	
    121302.014	  2.428e+000 	             	
    121302.025	             	  2.680e+000 	
    121308.018	  2.433e+000 	             	
    121308.024	             	  2.678e+000 	
    121314.011	  2.426e+000 	             	
    121314.022	             	  2.680e+000 	
    121320.010	  2.425e+000 	             	
    121320.021	             	  2.676e+000 	
    121326.009	  2.421e+000 	             	
    121326.087	             	  2.670e+000 	
    121332.008	  2.427e+000 	             	
    121332.085	             	  2.675e+000 	
    121338.012	  2.428e+000 	             	
    121338.084	             	  2.672e+000 	
    121344.004	  2.429e+000 	             	
    121344.083	             	  2.677e+000 	
    121350.003	  2.423e+000 	             	
    121350.082	             	  2.677e+000 	
    121356.002	  2.422e+000 	             	
    121356.080	             	  2.667e+000 	
    121362.002	  2.428e+000 	             	
    121362.079	             	  2.676e+000 	
    121368.005	  2.425e+000 	             	
    121368.078	             	  2.679e+000 	
    121374.064	  2.426e+000 	             	
    121374.077	             	  2.677e+000 	
    121380.063	  2.433e+000 	             	
    121380.076	             	  2.682e+000 	
    121386.062	  2.434e+000 	             	
    121386.074	             	  2.669e+000 	
    121392.063	  2.428e+000 	             	
    121392.073	             	  2.677e+000 	
    121398.059	  2.432e+000 	             	
    121398.072	             	  2.674e+000 	
    121404.058	  2.424e+000 	             	
    121404.071	             	  2.680e+000 	
    121410.057	  2.437e+000 	             	
    121410.069	             	  2.675e+000 	
    121416.057	  2.433e+000 	             	
    121416.068	             	  2.675e+000 	
    121422.057	  2.427e+000 	             	
    121422.067	             	  2.674e+000 	
    121428.052	  2.414e+000 	             	
    121428.066	             	  2.679e+000 	
    121434.051	  2.434e+000 	             	
    121434.065	             	  2.677e+000 	
    121440.050	  2.417e+000 	             	
    121440.063	             	  2.677e+000 	
    121446.048	  2.432e+000 	             	
    121446.062	             	  2.675e+000 	
    121452.051	  2.430e+000 	             	
    121452.061	             	  2.679e+000 	
    121458.046	  2.432e+000 	             	
    121458.060	             	  2.670e+000 	
    121464.044	  2.437e+000 	             	
    121464.058	             	  2.681e+000 	
    121470.043	  2.428e+000 	             	
    121470.057	             	  2.671e+000 	
    121476.044	  2.430e+000 	             	
    121476.056	             	  2.675e+000 	
    121482.046	  2.431e+000 	             	
    121482.055	             	  2.682e+000 	
    121488.039	  2.415e+000 	             	
    121488.054	             	  2.670e+000 	
    121494.038	  2.434e+000 	             	
    121494.052	             	  2.669e+000 	
    121500.036	  2.421e+000 	             	
    121500.051	             	  2.678e+000 	
    121506.035	  2.419e+000 	             	
    121506.050	             	  2.672e+000 	
    121512.040	  2.422e+000 	             	
    121512.049	             	  2.675e+000 	
    121518.033	  2.427e+000 	             	
    121518.047	             	  2.675e+000 	
    121524.032	  2.435e+000 	             	
    121524.046	             	  2.678e+000 	
    121530.030	  2.426e+000 	             	
    121530.045	             	  2.674e+000 	
    121536.031	  2.428e+000 	             	
    121536.044	             	  2.676e+000 	
    121542.034	  2.425e+000 	             	
    121542.043	             	  2.681e+000 	
    121548.026	  2.429e+000 	             	
    121548.041	             	  2.677e+000 	
    121554.024	  2.429e+000 	             	
    121554.040	             	  2.674e+000 	
    121560.023	  2.434e+000 	             	
    121560.039	             	  2.676e+000 	
    121566.024	  2.430e+000 	             	
    121566.038	             	  2.671e+000 	
    121572.026	  2.417e+000 	             	
    121572.036	             	  2.672e+000 	
    121578.019	  2.420e+000 	             	
    121578.035	             	  2.675e+000 	
    121584.018	  2.423e+000 	             	
    121584.034	             	  2.668e+000 	
    121590.016	  2.424e+000 	             	
    121590.033	             	  2.675e+000 	
    121596.020	  2.435e+000 	             	
    121596.032	             	  2.676e+000 	
    121602.014	  2.434e+000 	             	
    121602.030	             	  2.674e+000 	
    121608.013	  2.430e+000 	             	
    121608.029	             	  2.664e+000 	
    121614.011	  2.425e+000 	             	
    121614.028	             	  2.666e+000 	
    121620.010	  2.419e+000 	             	
    121620.027	             	  2.681e+000 	
    121626.013	  2.432e+000 	             	
    121626.025	             	  2.675e+000 	
    121632.008	  2.429e+000 	             	
    121632.024	             	  2.674e+000 	
    121638.006	  2.431e+000 	             	
    121638.023	             	  2.671e+000 	
    121644.005	  2.432e+000 	             	
    121644.022	             	  2.674e+000 	
    121650.004	  2.422e+000 	             	
    121650.087	             	  2.671e+000 	
    121656.009	  2.433e+000 	             	
    121656.086	             	  2.671e+000 	
    121662.001	  2.422e+000 	             	
    121662.085	             	  2.679e+000 	
    121668.000	  2.429e+000 	             	
    121668.084	             	  2.677e+000 	
    121674.064	  2.420e+000 	             	
    121674.082	             	  2.680e+000 	
    121680.064	  2.420e+000 	             	
    121680.081	             	  2.675e+000 	
    121686.002	  2.428e+000 	             	
    121686.080	             	  2.668e+000 	
    121692.061	  2.434e+000 	             	
    121692.079	             	  2.675e+000 	
    121698.060	  2.428e+000 	             	
    121698.077	             	  2.671e+000 	
    121704.058	  2.430e+000 	             	
    121704.076	             	  2.672e+000 	
    121710.057	  2.436e+000 	             	
    121710.075	             	  2.670e+000 	
    121716.061	  2.425e+000 	             	
    121716.074	             	  2.667e+000 	
    121722.054	  2.437e+000 	             	
    121722.073	             	  2.680e+000 	
    121728.052	  2.428e+000 	             	
    121728.071	             	  2.678e+000 	
    121734.051	  2.421e+000 	             	
    121734.070	             	  2.673e+000 	
    121740.050	  2.427e+000 	             	
    121740.069	             	  2.675e+000 	
    121746.054	  2.438e+000 	             	
    121746.068	             	  2.675e+000 	
    121752.047	  2.433e+000 	             	
    121752.066	             	  2.674e+000 	
    121758.046	  2.425e+000 	             	
    121758.065	             	  2.678e+000 	
    121764.044	  2.433e+000 	             	
    121764.064	             	  2.669e+000 	
    121770.046	  2.424e+000 	             	
    121770.063	             	  2.676e+000 	
    121776.048	  2.429e+000 	             	
    121776.062	             	  2.663e+000 	
    121782.041	  2.420e+000 	             	
    121782.060	             	  2.675e+000 	
    121788.039	  2.423e+000 	             	
    121788.059	             	  2.676e+000 	
    121794.038	  2.420e+000 	             	
    121794.058	             	  2.677e+000 	
    121800.040	  2.424e+000 	             	
    121800.057	             	  2.676e+000 	
    121806.036	  2.415e+000 	             	
    121806.055	             	  2.672e+000 	
    121812.034	  2.433e+000 	             	
    121812.054	             	  2.678e+000 	
    121818.033	  2.428e+000 	             	
    121818.053	             	  2.676e+000 	
    121824.032	  2.425e+000 	             	
    121824.052	             	  2.672e+000 	
    121830.033	  2.423e+000 	             	
    121830.051	             	  2.671e+000 	
    121836.028	  2.430e+000 	             	
    121836.049	             	  2.673e+000 	
    121842.027	  2.429e+000 	             	
    121842.048	             	  2.677e+000 	
    121848.026	  2.437e+000 	             	
    121848.047	             	  2.672e+000 	
    121854.025	  2.434e+000 	             	
    121854.046	             	  2.672e+000 	
    121860.029	  2.431e+000 	             	
    121860.044	             	  2.672e+000 	
    121866.023	  2.426e+000 	             	
    121866.043	             	  2.676e+000 	
    121872.021	  2.425e+000 	             	
    121872.042	             	  2.675e+000 	
    121878.020	  2.424e+000 	             	
    121878.041	             	  2.669e+000 	
    121884.018	  2.431e+000 	             	
    121884.039	             	  2.677e+000 	
    121890.022	  2.427e+000 	             	
    121890.038	             	  2.678e+000 	
    121896.015	  2.423e+000 	             	
    121896.037	             	  2.674e+000 	
    121902.014	  2.425e+000 	             	
    121902.036	             	  2.673e+000 	
    121908.013	  2.427e+000 	             	
    121908.035	             	  2.658e+000 	
    121914.011	  2.417e+000 	             	
    121914.033	             	  2.674e+000 	
    121920.017	  2.437e+000 	             	
    121920.032	             	  2.662e+000 	
    121926.009	  2.423e+000 	             	
    121926.031	             	  2.673e+000 	
    121932.007	  2.434e+000 	             	
    121932.030	             	  2.678e+000 	
    121938.006	  2.427e+000 	             	
    121938.028	             	  2.667e+000 	
    121944.006	  2.438e+000 	             	
    121944.027	             	  2.671e+000 	
    121950.010	  2.430e+000 	             	
    121950.026	             	  2.673e+000 	
    121956.002	  2.434e+000 	             	
    121956.025	             	  2.676e+000 	
    121962.001	  2.432e+000 	             	
    121962.024	             	  2.676e+000 	
    121968.000	  2.429e+000 	             	
    121968.022	             	  2.674e+000 	
    121974.001	  2.440e+000 	             	
    121974.021	             	  2.667e+000 	
    121980.069	  2.430e+000 	             	
    121980.087	             	  2.671e+000 	
    121986.062	  2.439e+000 	             	
    121986.085	             	  2.679e+000 	
    121992.060	  2.432e+000 	             	
    121992.084	             	  2.670e+000 	
    121998.059	  2.436e+000 	             	
    121998.083	             	  2.673e+000 	
    122004.061	  2.437e+000 	             	
    122004.082	             	  2.676e+000 	
    122010.057	  2.429e+000 	             	
    122010.080	             	  2.678e+000 	
    122016.055	  2.441e+000 	             	
    122016.079	             	  2.670e+000 	
    122022.054	  2.422e+000 	             	
    122022.078	             	  2.671e+000 	
    122028.053	  2.431e+000 	             	
    122028.077	             	  2.674e+000 	
    122034.055	  2.428e+000 	             	
    122034.076	             	  2.672e+000 	
    122040.050	  2.426e+000 	             	
    122040.074	             	  2.676e+000 	
    122046.049	  2.428e+000 	             	
    122046.073	             	  2.668e+000 	
    122052.047	  2.428e+000 	             	
    122052.072	             	  2.674e+000 	
    122058.046	  2.425e+000 	             	
    122058.071	             	  2.674e+000 	
    122064.050	  2.429e+000 	             	
    122064.069	             	  2.673e+000 	
    122070.044	  2.423e+000 	             	
    122070.068	             	  2.675e+000 	
    122076.042	  2.429e+000 	             	
    122076.067	             	  2.673e+000 	
    122082.041	  2.421e+000 	             	
    122082.066	             	  2.679e+000 	
    122088.040	  2.424e+000 	             	
    122088.065	             	  2.676e+000 	
    122094.044	  2.431e+000 	             	
    122094.063	             	  2.672e+000 	
    122100.037	  2.432e+000 	             	
    122100.062	             	  2.671e+000 	
    122106.036	  2.435e+000 	             	
    122106.061	             	  2.676e+000 	
    122112.034	  2.425e+000 	             	
    122112.060	             	  2.671e+000 	
    122118.033	  2.433e+000 	             	
    122118.058	             	  2.675e+000 	
    122124.038	  2.428e+000 	             	
    122124.057	             	  2.675e+000 	
    122130.030	  2.430e+000 	             	
    122130.056	             	  2.660e+000 	
    122136.029	  2.431e+000 	             	
    122136.055	             	  2.669e+000 	
    122142.028	  2.432e+000 	             	
    122142.054	             	  2.666e+000 	
    122148.028	  2.431e+000 	             	
    122148.052	             	  2.677e+000 	
    122154.031	  2.429e+000 	             	
    122154.051	             	  2.674e+000 	
    122160.024	  2.425e+000 	             	
    122160.050	             	  2.670e+000 	
    122166.023	  2.435e+000 	             	
    122166.049	             	  2.674e+000 	
    122172.020	  2.431e+000 	             	
    122172.047	             	  2.670e+000 	
    122178.021	  2.436e+000 	             	
    122178.046	             	  2.676e+000 	
    122184.018	  2.429e+000 	             	
    122184.045	             	  2.670e+000 	
    122190.016	  2.437e+000 	             	
    122190.044	             	  2.679e+000 	
    122196.015	  2.435e+000 	             	
    122196.043	             	  2.676e+000 	
    122202.014	  2.430e+000 	             	
    122202.041	             	  2.673e+000 	
    122208.016	  2.434e+000 	             	
    122208.040	             	  2.673e+000 	
    122214.011	  2.420e+000 	             	
    122214.039	             	  2.670e+000 	
    122220.010	  2.438e+000 	             	
    122220.038	             	  2.674e+000 	
    122226.009	  2.423e+000 	             	
    122226.036	             	  2.675e+000 	
    122232.007	  2.431e+000 	             	
    122232.035	             	  2.674e+000 	
    122238.011	  2.433e+000 	             	
    122238.034	             	  2.677e+000 	
    122244.005	  2.435e+000 	             	
    122244.033	             	  2.678e+000 	
    122250.004	  2.442e+000 	             	
    122250.032	             	  2.673e+000 	
    122256.002	  2.430e+000 	             	
    122256.030	             	  2.679e+000 	
    122262.001	  2.424e+000 	             	
    122262.029	             	  2.675e+000 	
    122268.005	  2.431e+000 	             	
    122268.028	             	  2.678e+000 	
    122274.027	             	  2.677e+000 	
    122274.065	  2.424e+000 	             	
    122280.025	             	  2.665e+000 	
    122280.064	  2.422e+000 	             	
    122286.024	             	  2.674e+000 	
    122286.062	  2.421e+000 	             	
    122292.023	             	  2.676e+000 	
    122292.060	  2.423e+000 	             	
    122298.022	             	  2.669e+000 	
    122298.065	  2.429e+000 	             	
    122304.058	  2.438e+000 	             	
    122304.087	             	  2.671e+000 	
    122310.057	  2.431e+000 	             	
    122310.086	             	  2.674e+000 	
    122316.055	  2.424e+000 	             	
    122316.085	             	  2.666e+000 	
    122322.054	  2.434e+000 	             	
    122322.084	             	  2.676e+000 	
    122328.058	  2.438e+000 	             	
    122328.082	             	  2.675e+000 	
    122334.051	  2.427e+000 	             	
    122334.081	             	  2.675e+000 	
    122340.050	  2.431e+000 	             	
    122340.080	             	  2.676e+000 	
    122346.049	  2.423e+000 	             	
    122346.079	             	  2.673e+000 	
    122352.049	  2.430e+000 	             	
    122352.077	             	  2.672e+000 	
    122358.052	  2.432e+000 	             	
    122358.076	             	  2.670e+000 	
    122364.045	  2.428e+000 	             	
    122364.075	             	  2.669e+000 	
    122370.044	  2.436e+000 	             	
    122370.074	             	  2.675e+000 	
    122376.042	  2.442e+000 	             	
    122376.073	             	  2.668e+000 	
    122382.043	  2.420e+000 	             	
    122382.071	             	  2.666e+000 	
    122388.040	  2.437e+000 	             	
    122388.070	             	  2.676e+000 	
    122394.038	  2.426e+000 	             	
    122394.069	             	  2.676e+000 	
    122400.037	  2.440e+000 	             	
    122400.068	             	  2.672e+000 	
    122406.036	  2.426e+000 	             	
    122406.066	             	  2.679e+000 	
    122412.038	  2.431e+000 	             	
    122412.065	             	  2.673e+000 	
    122418.033	  2.428e+000 	             	
    122418.064	             	  2.668e+000 	
    122424.031	  2.434e+000 	             	
    122424.063	             	  2.672e+000 	
    122430.030	  2.441e+000 	             	
    122430.062	             	  2.664e+000 	
    122436.028	  2.433e+000 	             	
    122436.060	             	  2.675e+000 	
    122442.032	  2.429e+000 	             	
    122442.059	             	  2.673e+000 	
    122448.026	  2.432e+000 	             	
    122448.058	             	  2.674e+000 	
    122454.025	  2.423e+000 	             	
    122454.057	             	  2.672e+000 	
    122460.023	  2.425e+000 	             	
    122460.055	             	  2.672e+000 	
    122466.022	  2.432e+000 	             	
    122466.054	             	  2.665e+000 	
    122472.026	  2.433e+000 	             	
    122472.053	             	  2.676e+000 	
    122478.019	  2.422e+000 	             	
    122478.052	             	  2.672e+000 	
    122484.018	  2.426e+000 	             	
    122484.051	             	  2.677e+000 	
    122490.017	  2.439e+000 	             	
    122490.049	             	  2.678e+000 	
    122496.015	  2.442e+000 	             	
    122496.048	             	  2.676e+000 	
    122502.020	  2.433e+000 	             	
    122502.047	             	  2.668e+000 	
    122508.013	  2.443e+000 	             	
    122508.046	             	  2.671e+000 	
    122514.011	  2.429e+000 	             	
    122514.044	             	  2.671e+000 	
    122520.010	  2.435e+000 	             	
    122520.043	             	  2.671e+000 	
    122526.010	  2.429e+000 	             	
    122526.042	             	  2.670e+000 	
    122532.013	  2.421e+000 	             	
    122532.041	             	  2.674e+000 	
    122538.006	  2.434e+000 	             	
    122538.039	             	  2.675e+000 	
    122544.005	  2.428e+000 	             	
    122544.038	             	  2.673e+000 	
    122550.004	  2.428e+000 	             	
    122550.037	             	  2.675e+000 	
    122556.004	  2.427e+000 	             	
    122556.036	             	  2.674e+000 	
    122562.001	  2.425e+000 	             	
    122562.035	             	  2.673e+000 	
    122568.000	  2.432e+000 	             	
    122568.033	             	  2.676e+000 	
    122574.032	             	  2.673e+000 	
    122574.065	  2.427e+000 	             	
    122580.031	             	  2.667e+000 	
    122580.064	  2.425e+000 	             	
    122586.030	             	  2.679e+000 	
    122586.064	  2.427e+000 	             	
    122592.028	             	  2.668e+000 	
    122592.060	  2.424e+000 	             	
    122598.027	             	  2.675e+000 	
    122598.059	  2.427e+000 	             	
    122604.026	             	  2.678e+000 	
    122604.058	  2.431e+000 	             	
    122610.025	             	  2.675e+000 	
    122610.057	  2.423e+000 	             	
    122616.024	             	  2.676e+000 	
    122616.059	  2.429e+000 	             	
    122622.022	             	  2.670e+000 	
    122622.055	  2.429e+000 	             	
    122628.021	             	  2.673e+000 	
    122628.052	  2.413e+000 	             	
    122634.051	  2.426e+000 	             	
    122634.087	             	  2.674e+000 	
    122640.050	  2.418e+000 	             	
    122640.085	             	  2.670e+000 	
    122646.053	  2.418e+000 	             	
    122646.084	             	  2.666e+000 	
    122652.047	  2.423e+000 	             	
    122652.083	             	  2.667e+000 	
    122658.046	  2.438e+000 	             	
    122658.082	             	  2.673e+000 	
    122664.045	  2.429e+000 	             	
    122664.080	             	  2.673e+000 	
    122670.043	  2.426e+000 	             	
    122670.079	             	  2.674e+000 	
    122676.048	  2.427e+000 	             	
    122676.078	             	  2.673e+000 	
    122682.041	  2.429e+000 	             	
    122682.077	             	  2.667e+000 	
    122688.039	  2.439e+000 	             	
    122688.076	             	  2.674e+000 	
    122694.038	  2.430e+000 	             	
    122694.074	             	  2.677e+000 	
    122700.037	  2.431e+000 	             	
    122700.073	             	  2.664e+000 	
    122706.041	  2.428e+000 	             	
    122706.072	             	  2.674e+000 	
    122712.034	  2.428e+000 	             	
    122712.071	             	  2.675e+000 	
    122718.033	  2.434e+000 	             	
    122718.069	             	  2.673e+000 	
    122724.032	  2.428e+000 	             	
    122724.068	             	  2.673e+000 	
    122730.031	  2.427e+000 	             	
    122730.067	             	  2.673e+000 	
    122736.035	  2.426e+000 	             	
    122736.066	             	  2.674e+000 	
    122742.028	  2.417e+000 	             	
    122742.065	             	  2.672e+000 	
    122748.027	  2.426e+000 	             	
    122748.063	             	  2.675e+000 	
    122754.025	  2.427e+000 	             	
    122754.062	             	  2.674e+000 	
    122760.026	  2.421e+000 	             	
    122760.061	             	  2.675e+000 	
    122766.028	  2.437e+000 	             	
    122766.060	             	  2.669e+000 	
    122772.020	  2.431e+000 	             	
    122772.058	             	  2.678e+000 	
    122778.019	  2.430e+000 	             	
    122778.057	             	  2.665e+000 	
    122784.018	  2.427e+000 	             	
    122784.056	             	  2.679e+000 	
    122790.020	  2.427e+000 	             	
    122790.055	             	  2.677e+000 	
    122796.015	  2.427e+000 	             	
    122796.054	             	  2.666e+000 	
    122802.014	  2.428e+000 	             	
    122802.052	             	  2.671e+000 	
    122808.013	  2.433e+000 	             	
    122808.051	             	  2.672e+000 	
    122814.011	  2.427e+000 	             	
    122814.050	             	  2.674e+000 	
    122820.014	  2.429e+000 	             	
    122820.049	             	  2.673e+000 	
