;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:16/11/2020 at 09:57:09
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   

;Channel B:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   
;--------------------


;First Pulse Arrived : 16/11/2020 at 09:57:09.644000
  Timestamp   	  Channel A  	  Channel B  	
     78066.052	  2.387e+000 	             	
     78072.039	             	  2.652e+000 	
     78072.044	  2.395e+000 	             	
     78078.038	             	  2.657e+000 	
     78078.042	  2.391e+000 	             	
     78084.036	             	  2.647e+000 	
     78084.041	  2.393e+000 	             	
     78090.035	             	  2.654e+000 	
     78090.040	  2.401e+000 	             	
     78096.034	             	  2.656e+000 	
     78096.044	  2.388e+000 	             	
     78102.033	             	  2.647e+000 	
     78102.037	  2.396e+000 	             	
     78108.032	             	  2.642e+000 	
     78108.036	  2.391e+000 	             	
     78114.030	             	  2.662e+000 	
     78114.035	  2.398e+000 	             	
     78120.029	             	  2.655e+000 	
     78120.035	  2.399e+000 	             	
     78126.028	             	  2.654e+000 	
     78126.038	  2.397e+000 	             	
     78132.027	             	  2.654e+000 	
     78132.031	  2.391e+000 	             	
     78138.025	             	  2.654e+000 	
     78138.030	  2.393e+000 	             	
     78144.024	             	  2.652e+000 	
     78144.028	  2.402e+000 	             	
     78150.023	             	  2.658e+000 	
     78150.029	  2.395e+000 	             	
     78156.022	             	  2.656e+000 	
     78156.026	  2.397e+000 	             	
     78162.021	             	  2.659e+000 	
     78162.024	  2.391e+000 	             	
     78168.019	             	  2.654e+000 	
     78168.023	  2.390e+000 	             	
     78174.018	             	  2.661e+000 	
     78174.021	  2.396e+000 	             	
     78180.023	  2.385e+000 	             	
     78180.084	             	  2.653e+000 	
     78186.019	  2.398e+000 	             	
     78186.082	             	  2.660e+000 	
     78192.017	  2.400e+000 	             	
     78192.081	             	  2.653e+000 	
     78198.016	  2.392e+000 	             	
     78198.080	             	  2.643e+000 	
     78204.014	  2.385e+000 	             	
     78204.079	             	  2.648e+000 	
     78210.018	  2.403e+000 	             	
     78210.077	             	  2.654e+000 	
     78216.012	  2.391e+000 	             	
     78216.076	             	  2.653e+000 	
     78222.010	  2.401e+000 	             	
     78222.075	             	  2.655e+000 	
     78228.009	  2.387e+000 	             	
     78228.074	             	  2.659e+000 	
     78234.008	  2.390e+000 	             	
     78234.073	             	  2.657e+000 	
     78240.012	  2.398e+000 	             	
     78240.071	             	  2.655e+000 	
     78246.005	  2.392e+000 	             	
     78246.070	             	  2.652e+000 	
     78252.004	  2.386e+000 	             	
     78252.069	             	  2.651e+000 	
     78258.003	  2.394e+000 	             	
     78258.068	             	  2.651e+000 	
     78264.001	  2.397e+000 	             	
     78264.066	             	  2.659e+000 	
     78270.006	  2.383e+000 	             	
     78270.065	             	  2.654e+000 	
     78276.064	             	  2.654e+000 	
     78276.066	  2.396e+000 	             	
     78282.063	             	  2.649e+000 	
     78282.064	  2.399e+000 	             	
     78288.062	             	  2.647e+000 	
     78288.063	  2.395e+000 	             	
     78294.060	             	  2.654e+000 	
     78294.062	  2.392e+000 	             	
     78300.000	  2.394e+000 	             	
     78300.059	             	  2.659e+000 	
     78306.058	             	  2.652e+000 	
     78306.058	  2.391e+000 	             	
     78312.057	             	  2.652e+000 	
     78312.057	  2.400e+000 	             	
     78318.055	             	  2.656e+000 	
     78318.056	  2.395e+000 	             	
     78324.054	             	  2.652e+000 	
     78324.056	  2.396e+000 	             	
     78330.053	             	  2.653e+000 	
     78330.059	  2.389e+000 	             	
     78336.052	             	  2.652e+000 	
     78336.052	  2.401e+000 	             	
     78342.051	             	  2.656e+000 	
     78342.051	  2.391e+000 	             	
     78348.049	  2.390e+000 	             	
     78348.049	             	  2.657e+000 	
     78354.048	             	  2.655e+000 	
     78354.050	  2.395e+000 	             	
     78360.047	             	  2.651e+000 	
     78360.047	  2.396e+000 	             	
     78366.045	  2.394e+000 	             	
     78366.046	             	  2.654e+000 	
     78372.044	  2.394e+000 	             	
     78372.044	             	  2.656e+000 	
     78378.043	  2.396e+000 	             	
     78378.043	             	  2.654e+000 	
     78384.042	             	  2.653e+000 	
     78384.045	  2.391e+000 	             	
     78390.040	  2.389e+000 	             	
     78390.041	             	  2.655e+000 	
     78396.039	  2.391e+000 	             	
     78396.039	             	  2.646e+000 	
     78402.038	  2.400e+000 	             	
     78402.038	             	  2.654e+000 	
     78408.036	  2.395e+000 	             	
     78408.037	             	  2.644e+000 	
     78414.036	             	  2.659e+000 	
     78414.040	  2.393e+000 	             	
     78420.034	  2.391e+000 	             	
     78420.035	             	  2.654e+000 	
     78426.033	  2.394e+000 	             	
     78426.033	             	  2.656e+000 	
     78432.030	  2.385e+000 	             	
     78432.032	             	  2.658e+000 	
     78438.029	  2.388e+000 	             	
     78438.031	             	  2.651e+000 	
     78444.030	             	  2.653e+000 	
     78444.033	  2.393e+000 	             	
     78450.026	  2.393e+000 	             	
     78450.028	             	  2.651e+000 	
     78456.025	  2.393e+000 	             	
     78456.027	             	  2.657e+000 	
     78462.024	  2.390e+000 	             	
     78462.026	             	  2.655e+000 	
     78468.022	  2.395e+000 	             	
     78468.025	             	  2.660e+000 	
     78474.024	             	  2.656e+000 	
     78474.027	  2.389e+000 	             	
     78480.020	  2.385e+000 	             	
     78480.022	             	  2.649e+000 	
     78486.019	  2.379e+000 	             	
     78486.021	             	  2.652e+000 	
     78492.017	  2.393e+000 	             	
     78492.020	             	  2.650e+000 	
     78498.017	  2.396e+000 	             	
     78498.019	             	  2.652e+000 	
     78504.021	  2.395e+000 	             	
     78504.084	             	  2.654e+000 	
     78510.014	  2.390e+000 	             	
     78510.083	             	  2.655e+000 	
     78516.012	  2.398e+000 	             	
     78516.082	             	  2.655e+000 	
     78522.011	  2.403e+000 	             	
     78522.080	             	  2.656e+000 	
     78528.012	  2.397e+000 	             	
     78528.079	             	  2.656e+000 	
     78534.014	  2.395e+000 	             	
     78534.078	             	  2.656e+000 	
     78540.007	  2.387e+000 	             	
     78540.077	             	  2.651e+000 	
     78546.006	  2.391e+000 	             	
     78546.076	             	  2.654e+000 	
     78552.005	  2.396e+000 	             	
     78552.074	             	  2.652e+000 	
     78558.006	  2.387e+000 	             	
     78558.073	             	  2.657e+000 	
     78564.002	  2.393e+000 	             	
     78564.072	             	  2.654e+000 	
     78570.000	  2.397e+000 	             	
     78570.071	             	  2.657e+000 	
     78576.065	  2.399e+000 	             	
     78576.069	             	  2.650e+000 	
     78582.064	  2.385e+000 	             	
     78582.068	             	  2.652e+000 	
     78588.000	  2.390e+000 	             	
     78588.067	             	  2.653e+000 	
     78594.061	  2.387e+000 	             	
     78594.066	             	  2.653e+000 	
     78600.060	  2.400e+000 	             	
     78600.065	             	  2.656e+000 	
     78606.059	  2.399e+000 	             	
     78606.063	             	  2.658e+000 	
     78612.057	  2.399e+000 	             	
     78612.062	             	  2.657e+000 	
     78618.061	             	  2.653e+000 	
     78618.061	  2.400e+000 	             	
     78624.055	  2.389e+000 	             	
     78624.060	             	  2.652e+000 	
     78630.054	  2.385e+000 	             	
     78630.058	             	  2.655e+000 	
     78636.052	  2.397e+000 	             	
     78636.057	             	  2.654e+000 	
     78642.051	  2.398e+000 	             	
     78642.056	             	  2.650e+000 	
     78648.055	             	  2.651e+000 	
     78648.055	  2.394e+000 	             	
     78654.049	  2.398e+000 	             	
     78654.054	             	  2.648e+000 	
     78660.047	  2.395e+000 	             	
     78660.052	             	  2.649e+000 	
     78666.046	  2.394e+000 	             	
     78666.051	             	  2.655e+000 	
     78672.045	  2.390e+000 	             	
     78672.050	             	  2.648e+000 	
     78678.049	             	  2.656e+000 	
     78678.049	  2.389e+000 	             	
     78684.042	  2.384e+000 	             	
     78684.047	             	  2.657e+000 	
     78690.040	  2.388e+000 	             	
     78690.046	             	  2.656e+000 	
     78696.038	  2.385e+000 	             	
     78696.045	             	  2.653e+000 	
     78702.038	  2.399e+000 	             	
     78702.044	             	  2.654e+000 	
     78708.042	  2.395e+000 	             	
     78708.043	             	  2.654e+000 	
     78714.035	  2.394e+000 	             	
     78714.041	             	  2.657e+000 	
     78720.034	  2.396e+000 	             	
     78720.040	             	  2.655e+000 	
     78726.032	  2.403e+000 	             	
     78726.039	             	  2.657e+000 	
     78732.033	  2.396e+000 	             	
     78732.038	             	  2.654e+000 	
     78738.035	  2.391e+000 	             	
     78738.036	             	  2.653e+000 	
     78744.028	  2.402e+000 	             	
     78744.035	             	  2.653e+000 	
     78750.027	  2.390e+000 	             	
     78750.034	             	  2.653e+000 	
     78756.026	  2.391e+000 	             	
     78756.033	             	  2.659e+000 	
     78762.027	  2.385e+000 	             	
     78762.032	             	  2.656e+000 	
     78768.023	  2.395e+000 	             	
     78768.030	             	  2.654e+000 	
     78774.022	  2.395e+000 	             	
     78774.029	             	  2.656e+000 	
     78780.021	  2.400e+000 	             	
     78780.028	             	  2.657e+000 	
     78786.019	  2.393e+000 	             	
     78786.027	             	  2.651e+000 	
     78792.022	  2.399e+000 	             	
     78792.025	             	  2.654e+000 	
     78798.017	  2.395e+000 	             	
     78798.024	             	  2.656e+000 	
     78804.015	  2.398e+000 	             	
     78804.023	             	  2.655e+000 	
     78810.014	  2.401e+000 	             	
     78810.022	             	  2.660e+000 	
     78816.013	  2.398e+000 	             	
     78816.021	             	  2.651e+000 	
     78822.016	  2.399e+000 	             	
     78822.019	             	  2.651e+000 	
     78828.010	  2.394e+000 	             	
     78828.018	             	  2.655e+000 	
     78834.009	  2.393e+000 	             	
     78834.084	             	  2.654e+000 	
     78840.007	  2.401e+000 	             	
     78840.082	             	  2.660e+000 	
     78846.005	  2.396e+000 	             	
     78846.081	             	  2.649e+000 	
     78852.010	  2.399e+000 	             	
     78852.080	             	  2.656e+000 	
     78858.003	  2.385e+000 	             	
     78858.079	             	  2.659e+000 	
     78864.002	  2.398e+000 	             	
     78864.077	             	  2.644e+000 	
     78870.000	  2.397e+000 	             	
     78870.076	             	  2.654e+000 	
     78876.066	  2.394e+000 	             	
     78876.075	             	  2.656e+000 	
     78882.003	  2.386e+000 	             	
     78882.074	             	  2.653e+000 	
     78888.063	  2.398e+000 	             	
     78888.073	             	  2.658e+000 	
     78894.062	  2.395e+000 	             	
     78894.071	             	  2.655e+000 	
     78900.060	  2.398e+000 	             	
     78900.070	             	  2.657e+000 	
     78906.060	  2.397e+000 	             	
     78906.069	             	  2.652e+000 	
     78912.064	  2.401e+000 	             	
     78912.068	             	  2.652e+000 	
     78918.057	  2.395e+000 	             	
     78918.066	             	  2.656e+000 	
     78924.056	  2.388e+000 	             	
     78924.065	             	  2.653e+000 	
     78930.054	  2.394e+000 	             	
     78930.064	             	  2.661e+000 	
     78936.055	  2.391e+000 	             	
     78936.063	             	  2.655e+000 	
     78942.056	  2.394e+000 	             	
     78942.062	             	  2.654e+000 	
     78948.049	  2.389e+000 	             	
     78948.060	             	  2.656e+000 	
     78954.048	  2.398e+000 	             	
     78954.059	             	  2.655e+000 	
     78960.047	  2.394e+000 	             	
     78960.058	             	  2.659e+000 	
     78966.048	  2.401e+000 	             	
     78966.057	             	  2.655e+000 	
     78972.044	  2.395e+000 	             	
     78972.055	             	  2.656e+000 	
     78978.043	  2.400e+000 	             	
     78978.054	             	  2.653e+000 	
     78984.041	  2.393e+000 	             	
     78984.053	             	  2.656e+000 	
     78990.040	  2.392e+000 	             	
     78990.052	             	  2.656e+000 	
     78996.043	  2.401e+000 	             	
     78996.051	             	  2.646e+000 	
     79002.038	  2.392e+000 	             	
     79002.049	             	  2.651e+000 	
     79008.036	  2.395e+000 	             	
     79008.048	             	  2.655e+000 	
     79014.035	  2.394e+000 	             	
     79014.047	             	  2.654e+000 	
     79020.034	  2.398e+000 	             	
     79020.046	             	  2.655e+000 	
     79026.038	  2.403e+000 	             	
     79026.044	             	  2.656e+000 	
     79032.031	  2.401e+000 	             	
     79032.043	             	  2.655e+000 	
     79038.030	  2.396e+000 	             	
     79038.042	             	  2.650e+000 	
     79044.029	  2.394e+000 	             	
     79044.041	             	  2.655e+000 	
     79050.027	  2.392e+000 	             	
     79050.040	             	  2.657e+000 	
     79056.032	  2.399e+000 	             	
     79056.038	             	  2.655e+000 	
     79062.025	  2.396e+000 	             	
     79062.037	             	  2.655e+000 	
     79068.024	  2.398e+000 	             	
     79068.036	             	  2.655e+000 	
     79074.022	  2.390e+000 	             	
     79074.035	             	  2.651e+000 	
     79080.020	  2.393e+000 	             	
     79080.033	             	  2.654e+000 	
     79086.026	  2.398e+000 	             	
     79086.032	             	  2.652e+000 	
     79092.017	  2.399e+000 	             	
     79092.031	             	  2.647e+000 	
     79098.016	  2.394e+000 	             	
     79098.030	             	  2.655e+000 	
     79104.015	  2.398e+000 	             	
     79104.029	             	  2.651e+000 	
     79110.015	  2.397e+000 	             	
     79110.027	             	  2.656e+000 	
     79116.018	  2.391e+000 	             	
     79116.026	             	  2.657e+000 	
     79122.011	  2.393e+000 	             	
     79122.025	             	  2.659e+000 	
     79128.010	  2.394e+000 	             	
     79128.024	             	  2.656e+000 	
     79134.008	  2.390e+000 	             	
     79134.022	             	  2.656e+000 	
     79140.010	  2.395e+000 	             	
     79140.021	             	  2.655e+000 	
     79146.006	  2.392e+000 	             	
     79146.020	             	  2.651e+000 	
     79152.004	  2.394e+000 	             	
     79152.019	             	  2.651e+000 	
     79158.003	  2.396e+000 	             	
     79158.084	             	  2.653e+000 	
     79164.002	  2.402e+000 	             	
     79164.083	             	  2.650e+000 	
     79170.004	  2.384e+000 	             	
     79170.082	             	  2.657e+000 	
     79176.066	  2.393e+000 	             	
     79176.081	             	  2.653e+000 	
     79182.065	  2.386e+000 	             	
     79182.079	             	  2.652e+000 	
     79188.064	  2.396e+000 	             	
     79188.078	             	  2.650e+000 	
     79194.062	  2.392e+000 	             	
     79194.077	             	  2.650e+000 	
     79200.064	  2.396e+000 	             	
     79200.076	             	  2.653e+000 	
     79206.060	  2.391e+000 	             	
     79206.074	             	  2.655e+000 	
     79212.057	  2.391e+000 	             	
     79212.073	             	  2.651e+000 	
     79218.056	  2.391e+000 	             	
     79218.072	             	  2.657e+000 	
     79224.055	  2.396e+000 	             	
     79224.071	             	  2.652e+000 	
     79230.058	  2.389e+000 	             	
     79230.070	             	  2.654e+000 	
     79236.052	  2.398e+000 	             	
     79236.068	             	  2.652e+000 	
     79242.051	  2.395e+000 	             	
     79242.067	             	  2.655e+000 	
     79248.050	  2.389e+000 	             	
     79248.066	             	  2.653e+000 	
     79254.048	  2.396e+000 	             	
     79254.065	             	  2.657e+000 	
     79260.053	  2.394e+000 	             	
     79260.063	             	  2.655e+000 	
     79266.046	  2.388e+000 	             	
     79266.062	             	  2.654e+000 	
     79272.044	  2.394e+000 	             	
     79272.061	             	  2.656e+000 	
     79278.043	  2.396e+000 	             	
     79278.060	             	  2.654e+000 	
     79284.042	  2.389e+000 	             	
     79284.059	             	  2.654e+000 	
     79290.047	  2.390e+000 	             	
     79290.057	             	  2.653e+000 	
     79296.040	  2.390e+000 	             	
     79296.056	             	  2.655e+000 	
     79302.038	  2.386e+000 	             	
     79302.055	             	  2.653e+000 	
     79308.037	  2.387e+000 	             	
     79308.054	             	  2.655e+000 	
     79314.037	  2.399e+000 	             	
     79314.052	             	  2.652e+000 	
     79320.040	  2.399e+000 	             	
     79320.051	             	  2.652e+000 	
     79326.033	  2.387e+000 	             	
     79326.050	             	  2.645e+000 	
     79332.032	  2.386e+000 	             	
     79332.049	             	  2.652e+000 	
     79338.029	  2.385e+000 	             	
     79338.048	             	  2.647e+000 	
     79344.030	  2.394e+000 	             	
     79344.046	             	  2.652e+000 	
     79350.027	  2.391e+000 	             	
     79350.045	             	  2.640e+000 	
     79356.025	  2.398e+000 	             	
     79356.044	             	  2.657e+000 	
     79362.024	  2.388e+000 	             	
     79362.043	             	  2.653e+000 	
     79368.023	  2.390e+000 	             	
     79368.041	             	  2.654e+000 	
     79374.025	  2.394e+000 	             	
     79374.040	             	  2.653e+000 	
     79380.020	  2.405e+000 	             	
     79380.039	             	  2.654e+000 	
     79386.019	  2.389e+000 	             	
     79386.038	             	  2.659e+000 	
     79392.018	  2.391e+000 	             	
     79392.037	             	  2.649e+000 	
     79398.017	  2.392e+000 	             	
     79398.035	             	  2.652e+000 	
     79404.020	  2.389e+000 	             	
     79404.034	             	  2.651e+000 	
     79410.014	  2.395e+000 	             	
     79410.033	             	  2.650e+000 	
     79416.013	  2.398e+000 	             	
     79416.032	             	  2.652e+000 	
     79422.011	  2.394e+000 	             	
     79422.030	             	  2.649e+000 	
     79428.010	  2.398e+000 	             	
     79428.029	             	  2.659e+000 	
     79434.014	  2.391e+000 	             	
     79434.028	             	  2.656e+000 	
     79440.007	  2.390e+000 	             	
     79440.027	             	  2.655e+000 	
     79446.006	  2.398e+000 	             	
     79446.026	             	  2.653e+000 	
     79452.005	  2.391e+000 	             	
     79452.024	             	  2.655e+000 	
     79458.004	  2.390e+000 	             	
     79458.023	             	  2.654e+000 	
     79464.008	  2.400e+000 	             	
     79464.022	             	  2.656e+000 	
     79470.001	  2.400e+000 	             	
     79470.021	             	  2.647e+000 	
     79476.019	             	  2.654e+000 	
     79476.065	  2.400e+000 	             	
     79482.018	             	  2.651e+000 	
     79482.064	  2.392e+000 	             	
     79488.063	  2.389e+000 	             	
     79488.084	             	  2.647e+000 	
     79494.001	  2.392e+000 	             	
     79494.082	             	  2.647e+000 	
     79500.061	  2.382e+000 	             	
     79500.081	             	  2.652e+000 	
     79506.059	  2.392e+000 	             	
     79506.080	             	  2.642e+000 	
     79512.058	  2.401e+000 	             	
     79512.079	             	  2.653e+000 	
     79518.058	  2.394e+000 	             	
     79518.077	             	  2.653e+000 	
     79524.061	  2.392e+000 	             	
     79524.076	             	  2.646e+000 	
     79530.054	  2.387e+000 	             	
     79530.075	             	  2.655e+000 	
     79536.053	  2.396e+000 	             	
     79536.074	             	  2.651e+000 	
     79542.051	  2.387e+000 	             	
     79542.073	             	  2.652e+000 	
     79548.052	  2.392e+000 	             	
     79548.071	             	  2.652e+000 	
     79554.049	  2.383e+000 	             	
     79554.070	             	  2.651e+000 	
     79560.048	  2.393e+000 	             	
     79560.069	             	  2.656e+000 	
     79566.046	  2.393e+000 	             	
     79566.068	             	  2.655e+000 	
     79572.045	  2.387e+000 	             	
     79572.066	             	  2.653e+000 	
     79578.047	  2.391e+000 	             	
     79578.065	             	  2.645e+000 	
     79584.042	  2.388e+000 	             	
     79584.064	             	  2.652e+000 	
     79590.041	  2.394e+000 	             	
     79590.063	             	  2.651e+000 	
     79596.039	  2.392e+000 	             	
     79596.062	             	  2.655e+000 	
     79602.038	  2.394e+000 	             	
     79602.060	             	  2.654e+000 	
     79608.041	  2.390e+000 	             	
     79608.059	             	  2.652e+000 	
     79614.035	  2.392e+000 	             	
     79614.058	             	  2.655e+000 	
     79620.034	  2.390e+000 	             	
     79620.057	             	  2.654e+000 	
     79626.033	  2.397e+000 	             	
     79626.055	             	  2.653e+000 	
     79632.031	  2.390e+000 	             	
     79632.054	             	  2.656e+000 	
     79638.035	  2.395e+000 	             	
     79638.053	             	  2.651e+000 	
     79644.029	  2.391e+000 	             	
     79644.052	             	  2.657e+000 	
     79650.027	  2.394e+000 	             	
     79650.051	             	  2.652e+000 	
     79656.026	  2.390e+000 	             	
     79656.049	             	  2.647e+000 	
     79662.025	  2.399e+000 	             	
     79662.048	             	  2.653e+000 	
     79668.029	  2.394e+000 	             	
     79668.047	             	  2.642e+000 	
     79674.022	  2.397e+000 	             	
     79674.046	             	  2.646e+000 	
     79680.021	  2.391e+000 	             	
     79680.044	             	  2.652e+000 	
     79686.020	  2.393e+000 	             	
     79686.043	             	  2.652e+000 	
     79692.019	  2.395e+000 	             	
     79692.042	             	  2.654e+000 	
     79698.023	  2.387e+000 	             	
     79698.041	             	  2.652e+000 	
     79704.016	  2.393e+000 	             	
     79704.040	             	  2.655e+000 	
     79710.014	  2.387e+000 	             	
     79710.038	             	  2.653e+000 	
     79716.013	  2.396e+000 	             	
     79716.037	             	  2.649e+000 	
     79722.014	  2.400e+000 	             	
     79722.036	             	  2.654e+000 	
     79728.016	  2.388e+000 	             	
     79728.035	             	  2.648e+000 	
     79734.009	  2.392e+000 	             	
     79734.033	             	  2.650e+000 	
     79740.007	  2.393e+000 	             	
     79740.032	             	  2.653e+000 	
     79746.006	  2.393e+000 	             	
     79746.031	             	  2.654e+000 	
     79752.008	  2.384e+000 	             	
     79752.030	             	  2.652e+000 	
     79758.003	  2.400e+000 	             	
     79758.029	             	  2.657e+000 	
     79764.002	  2.390e+000 	             	
     79764.027	             	  2.648e+000 	
     79770.001	  2.395e+000 	             	
     79770.026	             	  2.651e+000 	
     79776.025	             	  2.651e+000 	
     79776.066	  2.386e+000 	             	
     79782.002	  2.398e+000 	             	
     79782.024	             	  2.653e+000 	
     79788.022	             	  2.654e+000 	
     79788.063	  2.385e+000 	             	
     79794.021	             	  2.653e+000 	
     79794.062	  2.381e+000 	             	
     79800.020	             	  2.645e+000 	
     79800.061	  2.386e+000 	             	
     79806.019	             	  2.647e+000 	
     79806.060	  2.400e+000 	             	
     79812.063	  2.387e+000 	             	
     79812.084	             	  2.651e+000 	
     79818.057	  2.395e+000 	             	
     79818.083	             	  2.650e+000 	
     79824.056	  2.400e+000 	             	
     79824.082	             	  2.653e+000 	
     79830.055	  2.392e+000 	             	
     79830.081	             	  2.650e+000 	
     79836.053	  2.389e+000 	             	
     79836.079	             	  2.648e+000 	
     79842.057	  2.411e+000 	             	
     79842.078	             	  2.649e+000 	
     79848.051	  2.404e+000 	             	
     79848.077	             	  2.654e+000 	
     79854.048	  2.405e+000 	             	
     79854.076	             	  2.649e+000 	
     79860.047	  2.401e+000 	             	
     79860.074	             	  2.648e+000 	
     79866.046	  2.415e+000 	             	
     79866.073	             	  2.649e+000 	
     79872.050	  2.408e+000 	             	
     79872.072	             	  2.659e+000 	
     79878.043	  2.404e+000 	             	
     79878.071	             	  2.638e+000 	
     79884.042	  2.411e+000 	             	
     79884.070	             	  2.647e+000 	
     79890.041	  2.407e+000 	             	
     79890.068	             	  2.656e+000 	
     79896.040	  2.407e+000 	             	
     79896.067	             	  2.643e+000 	
     79902.044	  2.412e+000 	             	
     79902.066	             	  2.653e+000 	
     79908.037	  2.408e+000 	             	
     79908.065	             	  2.647e+000 	
     79914.036	  2.403e+000 	             	
     79914.063	             	  2.654e+000 	
     79920.034	  2.385e+000 	             	
     79920.062	             	  2.652e+000 	
     79926.035	  2.283e+000 	             	
     79926.061	             	  2.653e+000 	
     79932.037	  2.280e+000 	             	
     79932.060	             	  2.655e+000 	
     79938.030	  2.286e+000 	             	
     79938.059	             	  2.659e+000 	
     79944.029	  2.289e+000 	             	
     79944.057	             	  2.647e+000 	
     79950.028	  2.288e+000 	             	
     79950.056	             	  2.651e+000 	
     79956.029	  2.286e+000 	             	
     79956.055	             	  2.652e+000 	
     79962.025	  2.285e+000 	             	
     79962.054	             	  2.656e+000 	
     79968.024	  2.274e+000 	             	
     79968.052	             	  2.654e+000 	
     79974.023	  2.284e+000 	             	
     79974.051	             	  2.655e+000 	
     79980.021	  2.274e+000 	             	
     79980.050	             	  2.657e+000 	
     79986.023	  2.287e+000 	             	
     79986.049	             	  2.652e+000 	
     79992.018	  2.276e+000 	             	
     79992.048	             	  2.651e+000 	
     79998.018	  2.278e+000 	             	
     79998.046	             	  2.648e+000 	
     80004.015	  2.288e+000 	             	
     80004.045	             	  2.653e+000 	
     80010.015	  2.282e+000 	             	
     80010.044	             	  2.650e+000 	
     80016.017	  2.273e+000 	             	
     80016.043	             	  2.653e+000 	
     80022.011	  2.281e+000 	             	
     80022.041	             	  2.652e+000 	
     80028.010	  2.283e+000 	             	
     80028.040	             	  2.646e+000 	
     80034.009	  2.277e+000 	             	
     80034.039	             	  2.649e+000 	
     80040.008	  2.278e+000 	             	
     80040.038	             	  2.653e+000 	
     80046.012	  2.282e+000 	             	
     80046.037	             	  2.652e+000 	
     80052.005	  2.279e+000 	             	
     80052.035	             	  2.656e+000 	
     80058.004	  2.277e+000 	             	
     80058.034	             	  2.648e+000 	
     80064.002	  2.284e+000 	             	
     80064.033	             	  2.653e+000 	
     80070.001	  2.284e+000 	             	
     80070.032	             	  2.644e+000 	
     80076.006	  2.279e+000 	             	
     80076.030	             	  2.654e+000 	
     80082.029	             	  2.654e+000 	
     80082.065	  2.284e+000 	             	
     80088.028	             	  2.648e+000 	
     80088.064	  2.283e+000 	             	
     80094.027	             	  2.647e+000 	
     80094.063	  2.274e+000 	             	
     80100.026	             	  2.651e+000 	
     80100.062	  2.272e+000 	             	
     80106.024	             	  2.657e+000 	
     80106.066	  2.275e+000 	             	
     80112.023	             	  2.656e+000 	
     80112.058	  2.275e+000 	             	
     80118.022	             	  2.655e+000 	
     80118.058	  2.283e+000 	             	
     80124.021	             	  2.644e+000 	
     80124.055	  2.271e+000 	             	
     80130.019	             	  2.646e+000 	
     80130.056	  2.283e+000 	             	
     80136.018	             	  2.653e+000 	
     80136.060	  2.275e+000 	             	
     80142.051	  2.274e+000 	             	
     80142.084	             	  2.647e+000 	
     80148.050	  2.271e+000 	             	
     80148.082	             	  2.649e+000 	
     80154.049	  2.261e+000 	             	
     80154.081	             	  2.647e+000 	
     80160.050	  2.278e+000 	             	
     80160.080	             	  2.650e+000 	
     80166.046	  2.270e+000 	             	
     80166.079	             	  2.653e+000 	
     80172.045	  2.273e+000 	             	
     80172.078	             	  2.647e+000 	
     80178.044	  2.275e+000 	             	
     80178.076	             	  2.655e+000 	
     80184.042	  2.274e+000 	             	
     80184.075	             	  2.647e+000 	
     80190.045	  2.273e+000 	             	
     80190.074	             	  2.646e+000 	
     80196.040	  2.278e+000 	             	
     80196.073	             	  2.651e+000 	
     80202.039	  2.270e+000 	             	
     80202.071	             	  2.659e+000 	
     80208.037	  2.263e+000 	             	
     80208.070	             	  2.651e+000 	
     80214.036	  2.265e+000 	             	
     80214.069	             	  2.651e+000 	
     80220.040	  2.279e+000 	             	
     80220.068	             	  2.651e+000 	
     80226.034	  2.276e+000 	             	
     80226.067	             	  2.656e+000 	
     80232.032	  2.279e+000 	             	
     80232.065	             	  2.650e+000 	
     80238.031	  2.278e+000 	             	
     80238.064	             	  2.653e+000 	
     80244.028	  2.279e+000 	             	
     80244.063	             	  2.655e+000 	
     80250.033	  2.276e+000 	             	
     80250.062	             	  2.647e+000 	
     80256.026	  2.270e+000 	             	
     80256.060	             	  2.651e+000 	
     80262.025	  2.266e+000 	             	
     80262.059	             	  2.655e+000 	
     80268.023	  2.261e+000 	             	
     80268.058	             	  2.648e+000 	
     80274.022	  2.274e+000 	             	
     80274.057	             	  2.645e+000 	
     80280.028	  2.269e+000 	             	
     80280.056	             	  2.651e+000 	
     80286.020	  2.270e+000 	             	
     80286.054	             	  2.647e+000 	
     80292.018	  2.274e+000 	             	
     80292.053	             	  2.656e+000 	
